"","ID","RegistrationNumber","BusinessTitle","IdLegislativePeriod","IdSession","Subject","SessionName"
"1905",12795,9055,"Angebot einer angemessenen Abgeltungssteuer an alle OECD-Staaten mit zwingender Ausübung des Vetos gegen den automatischen Informationsaustausch",49,4909,"","Sommersession 2013"
"1906",12796,9056,"Eckwerte für allfällige Steuerverhandlungen mit der EU",49,4909,"","Sommersession 2013"
"1907",12797,9057,"Steuerinformationsabkommen mit Offshore-Finanzzentren",49,4909,"","Sommersession 2013"
"1908",12798,9058,"Historische Aufarbeitung der grenzüberschreitenden Beihilfe zu Steuerbetrug und -hinterziehung durch Schweizer Banken zwischen 1930 und 2012",49,4909,"","Sommersession 2013"
"1909",12799,9059,"Ein sicheres und sauberes Fundament für die Zukunft des Finanzplatzes Schweiz",49,4909,"","Sommersession 2013"
"1910",12800,9060,"Schutz der ehrlichen Bürger und nicht der Steuerhinterzieher",49,4909,"","Sommersession 2013"
"1911",12801,9061,"Kein Schwarzgeld in Trusts und Stiftungen dulden",49,4909,"","Sommersession 2013"
"1912",12802,9062,"Weitergabe von Daten von Bankangestellten oder ehemaligen Bankangestellten an ausländische Behörden sofort stoppen",49,4909,"","Sommersession 2013"
"1913",12803,9063,"Stopp der Verhandlungen zur Abgeltungssteuer",49,4909,"","Sommersession 2013"
"1914",12804,9064,"Eine Liste mit deutschen Politikern erstellen, welche Konten in der Schweiz unterhalten",49,4909,"","Sommersession 2013"
"1915",12805,9065,"Doppelbesteuerungsabkommen zwischen der Schweiz und Deutschland. Beseitigung der Ungleichbehandlung",49,4909,"","Sommersession 2013"
"1916",12806,9066,"Im Offshore-Verschleierungsgeschäft tätige Kanzleien dem Geldwäschereigesetz unterstellen",49,4909,"","Sommersession 2013"
"1917",12807,9067,"Deklarationspflicht von Trusts in Steuersachen",49,4909,"","Sommersession 2013"
"1918",12808,9068,"Registrierungspflicht für Trusts und andere Offshore-Konstrukte",49,4909,"","Sommersession 2013"
"1919",12809,9069,"Steuerattraktivität der Schweiz im Vergleich mit anderen Staaten",49,4909,"","Sommersession 2013"
"1920",12810,9070,"Arbeitsgruppe zur Zukunft des Finanzplatzes Schweiz",49,4909,"","Sommersession 2013"
"1921",12811,9071,"6. IV-Revision. Zweites Massnahmenpaket",49,4909,"Antrag der Einigungskonferenz","Sommersession 2013"
"1922",12812,9072,"Besteuerung von Immobilien im Abkommen zwischen der Schweiz und Frankreich zur Vermeidung der Doppelbesteuerung auf dem Gebiet der Erbschaftssteuern",49,4909,"","Sommersession 2013"
"1923",12813,9073,"Massnahmen zur Erleichterung der Bereinigung des Steuerstreits der Schweizer Banken mit den Vereinigten Staaten. Dringliches Bundesgesetz",49,4909,"Eintreten","Sommersession 2013"
"1924",12814,9074,"Erklärung des Nationalrates. Bereinigung des Steuerstreits der Schweizer Banken mit den Vereinigten Staaten",49,4909,"","Sommersession 2013"
"1925",12816,9076,"Grausame und unwirksame Jagd auf streunende Katzen verbieten",49,4909,"","Sommersession 2013"
"1926",12817,9077,"Schaffung der Stelle eines Stau-Ombudsmannes gegen Baustellenchaos",49,4909,"","Sommersession 2013"
"1927",12818,9078,"Für ein Verbot des Handels mit Wasser",49,4909,"","Sommersession 2013"
"1928",12819,9079,"Umbau statt Ausbau der kostendeckenden Einspeisevergütung",49,4909,"","Sommersession 2013"
"1929",12820,9080,"Flugverbindung Lugano-Bern. Erneute Konzessionsvergabe nach gemeinwirtschaftlichen Verpflichtungen als Anschubfinanzierung",49,4909,"","Sommersession 2013"
"1930",12821,9081,"Basistunnel Martigny-Aosta",49,4909,"","Sommersession 2013"
"1931",12822,9082,"Bewilligungsverfahren für neue erneuerbare Energien",49,4909,"","Sommersession 2013"
"1932",12823,9083,"Masterplan elektrisches Leitungsnetz",49,4909,"","Sommersession 2013"
"1933",12828,9088,"Volksinitiative ""Für den öffentlichen Verkehr"" und Finanzierung und Ausbau der Eisenbahninfrastruktur FABI",49,4909,"Schlussabstimmung","Sommersession 2013"
"1934",12829,9089,"Gegen Masseneinwanderung. Volksinitiative",49,4909,"Art. 2","Sommersession 2013"
"1935",12830,9090,"Menschen mit Behinderungen. Übereinkommen",49,4909,"Rückweisungsantrag","Sommersession 2013"
"1936",12831,9091,"Menschen mit Behinderungen. Übereinkommen",49,4909,"Gesamtabstimmung","Sommersession 2013"
"1937",12832,9092,"Prävention der Jugendverschuldung",49,4909,"","Sommersession 2013"
"1938",12833,9093,"Für Transparenz in der Krankenversicherung",49,4909,"","Sommersession 2013"
"1939",12834,9094,"Markenschutzgesetz. Änderung sowie Swissness-Vorlage",49,4909,"Schlussabstimmung","Sommersession 2013"
"1940",12835,9095,"Markenschutzgesetz. Änderung sowie Swissness-Vorlage",49,4909,"Schlussabstimmung","Sommersession 2013"
"1941",12836,9096,"Schuldbetreibungs- und Konkursgesetz. Sanierungsrecht",49,4909,"Schlussabstimmung","Sommersession 2013"
"1942",12837,9097,"Verbesserungen der Organisation und der Verfahren des Parlamentes",49,4909,"Schlussabstimmung","Sommersession 2013"
"1943",12838,9098,"Verbesserungen der Organisation und der Verfahren des Parlamentes",49,4909,"Schlussabstimmung","Sommersession 2013"
"1944",12839,9099,"Zivilgesetzbuch. Elterliche Sorge",49,4909,"Schlussabstimmung","Sommersession 2013"
"1945",12840,9100,"Kostenbeteiligung bei Mutterschaft. Gleichbehandlung",49,4909,"Schlussabstimmung","Sommersession 2013"
"1946",12841,9101,"Volksinitiative ""Für den öffentlichen Verkehr"" und Finanzierung und Ausbau der Eisenbahninfrastruktur FABI",49,4909,"Schlussabstimmung","Sommersession 2013"
"1947",12842,9102,"Volksinitiative ""Für den öffentlichen Verkehr"" und Finanzierung und Ausbau der Eisenbahninfrastruktur FABI",49,4909,"Schlussabstimmung","Sommersession 2013"
"1948",12843,9103,"Volksinitiative ""Für den öffentlichen Verkehr"" und Finanzierung und Ausbau der Eisenbahninfrastruktur FABI",49,4909,"Schlussabstimmung","Sommersession 2013"
"1949",12844,9104,"Doppelbesteuerung. Abkommen mit Irland",49,4909,"Schlussabstimmung","Sommersession 2013"
"1950",12845,9105,"Neue Arbeitsplätze dank erneuerbaren Energien (Cleantech Initiative). Volksinitiative",49,4909,"Schlussabstimmung","Sommersession 2013"
"1951",12846,9106,"Geldwäschereigesetz. Änderung",49,4909,"Schlussabstimmung","Sommersession 2013"
"1952",12847,9107,"Familieninitiative: Steuerabzüge auch für Eltern, die ihre Kinder selber betreuen. Volksinitiative",49,4909,"Schlussabstimmung","Sommersession 2013"
"1953",12848,9108,"Frankreich und CERN. Genehmigung der Abkommen über Dienstleistungen",49,4909,"Schlussabstimmung","Sommersession 2013"
"1954",12849,9109,"Doppelbesteuerung. Abkommen mit Portugal",49,4909,"Schlussabstimmung","Sommersession 2013"
"1955",12850,9110,"StGB und MStG. Verlängerung der Verfolgungsverjährung",49,4909,"Schlussabstimmung","Sommersession 2013"
"1956",12851,9111,"Internationale Organisation für Migration. Änderung der Satzung",49,4909,"Schlussabstimmung","Sommersession 2013"
"1957",12852,9112,"Doppelbesteuerung. Abkommen mit Bulgarien",49,4909,"Schlussabstimmung","Sommersession 2013"
"1958",12853,9113,"Doppelbesteuerung. Abkommen mit Slowenien",49,4909,"Schlussabstimmung","Sommersession 2013"
"1959",12854,9114,"Doppelbesteuerung. Abkommen mit Tschechien",49,4909,"Schlussabstimmung","Sommersession 2013"
"1960",12855,9115,"Doppelbesteuerung. Abkommen mit Turkmenistan",49,4909,"Schlussabstimmung","Sommersession 2013"
"1961",12856,9116,"Doppelbesteuerung. Abkommen mit Peru",49,4909,"Schlussabstimmung","Sommersession 2013"
"1962",12857,9117,"KVG. Teilrevision. Vorübergehende Wiedereinführung der bedarfsabhängigen Zulassung",49,4909,"Schlussabstimmung","Sommersession 2013"
"1963",12858,9118,"Auswirkungen des Betriebs des Flughafens Zürich auf das Hoheitsgebiet der Bundesrepublik Deutschland. Vertrag",49,4909,"Schlussabstimmung","Sommersession 2013"
"1964",12859,9119,"Freigabe der Investitionen in erneuerbare Energien ohne Bestrafung der Grossverbraucher",49,4909,"Schlussabstimmung","Sommersession 2013"
"1965",12860,9120,"Erneute Verlängerung der kantonalen Zulassung von Arzneimitteln",49,4909,"Schlussabstimmung","Sommersession 2013"
"1966",12861,9121,"MWST-Sondersatz für Beherbergungsleistungen. Verlängerung",49,4909,"Schlussabstimmung","Sommersession 2013"
"1967",12862,9122,"AVIG. Deplafonierung des Solidaritätsprozents",49,4909,"Schlussabstimmung","Sommersession 2013"
"1968",12863,9123,"Für eine Verflüssigung des Strassenverkehrs und weniger Stau",49,4909,"","Sommersession 2013"
"1969",12865,9125,"Harmonisierung der Erfassung des Pflegebedarfs",49,4909,"","Sommersession 2013"
"1970",12866,9126,"Schweiz/EU. Neue vergleichende Analyse erforderlich",49,4909,"","Sommersession 2013"
"1971",12867,9127,"Die Schweiz braucht eine Steuerstrafstatistik",49,4909,"","Sommersession 2013"
"1972",12868,9128,"Situation in Tieflohnbranchen bezüglich Einstiegs- und Mindestlöhnen",49,4909,"","Sommersession 2013"
"1973",12869,9129,"Niederlassungsfreiheit auch im Alter",49,4909,"","Sommersession 2013"
"1974",12870,9130,"Sichere Renten in der obligatorischen zweiten Säule",49,4909,"","Sommersession 2013"
"1975",12871,9131,"Massnahmen gegen die Abhängigkeit von Online-Games",49,4909,"","Sommersession 2013"
"1976",12884,9144,"Genehmigung und Umsetzung des Foreign Account Tax Compliance Act (FATCA). Abkommen mit den Vereinigten Staaten",49,4910,"Sistierung","Herbstsession 2013"
"1977",12885,9145,"Genehmigung und Umsetzung des Foreign Account Tax Compliance Act (FATCA). Abkommen mit den Vereinigten Staaten",49,4910,"Eintreten","Herbstsession 2013"
"1978",12886,9146,"Genehmigung und Umsetzung des Foreign Account Tax Compliance Act (FATCA). Abkommen mit den Vereinigten Staaten",49,4910,"Rückweisungsantrag","Herbstsession 2013"
"1979",12887,9147,"Genehmigung und Umsetzung des Foreign Account Tax Compliance Act (FATCA). Abkommen mit den Vereinigten Staaten",49,4910,"Rückweisungsantrag","Herbstsession 2013"
"1980",12888,9148,"Genehmigung und Umsetzung des Foreign Account Tax Compliance Act (FATCA). Abkommen mit den Vereinigten Staaten",49,4910,"Gesamtabstimmung","Herbstsession 2013"
"1981",12892,9152,"Genehmigung und Umsetzung des Foreign Account Tax Compliance Act (FATCA). Abkommen mit den Vereinigten Staaten",49,4910,"Art. 24a","Herbstsession 2013"
"1982",12893,9153,"Genehmigung und Umsetzung des Foreign Account Tax Compliance Act (FATCA). Abkommen mit den Vereinigten Staaten",49,4910,"Gesamtabstimmung","Herbstsession 2013"
"1983",12895,9155,"Steuerstreit der Schweizer Banken mit den Vereinigten Staaten. Flankierende Massnahmen",49,4910,"Punkt b der Motion","Herbstsession 2013"
"1984",12896,9156,"Schutz der Privatsphäre. Kein automatischer Informationsaustausch",49,4910,"","Herbstsession 2013"
"1985",12897,9157,"Erhöhung der Fremdbetreuungsabzüge auf 24 000 Franken",49,4910,"","Herbstsession 2013"
"1986",12898,9158,"Abschaffung der Stempelabgabe auf Sach- und Vermögensversicherungen",49,4910,"","Herbstsession 2013"
"1987",12899,9159,"Abschaffung der Stempelabgabe auf rückkaufsfähigen Lebensversicherungen",49,4910,"","Herbstsession 2013"
"1988",12900,9160,"Immobiliensektor. Stopp der Geldwäschereigefahr",49,4910,"","Herbstsession 2013"
"1989",12901,9161,"Investmentbanking von systemrelevanten Funktionen loslösen",49,4910,"","Herbstsession 2013"
"1990",12902,9162,"Einführung eines Trennbankensystems",49,4910,"","Herbstsession 2013"
"1991",12903,9163,"Förderung der Telearbeit durch steuerliche Anreize",49,4910,"","Herbstsession 2013"
"1992",12904,9164,"Masterplan für Open Government Data",49,4910,"","Herbstsession 2013"
"1993",12905,9165,"Zigarettenpreise. Garantie des auf Packungen angegebenen Preises",49,4910,"","Herbstsession 2013"
"1994",12907,9167,"Und wenn die Immobilienblase platzt?",49,4910,"","Herbstsession 2013"
"1995",12908,9168,"Verleitung zur Spekulation soll wieder strafbar sein",49,4910,"","Herbstsession 2013"
"1996",12909,9169,"Umrechnungsdifferenzen in Jahresabschlüssen. Änderung der Steuergesetze",49,4910,"","Herbstsession 2013"
"1997",12910,9170,"Keine Geldwäsche im Handel mit Rohwaren auf eigene Rechnung",49,4910,"","Herbstsession 2013"
"1998",12911,9171,"Weniger Risiken durch ein Trennbankensystem. Bericht",49,4910,"","Herbstsession 2013"
"1999",12912,9172,"Hürden beim Biogasimport abbauen",49,4910,"","Herbstsession 2013"
"2000",12914,9174,"Insidergeschäfte. Gesetzeslücke im Strafgesetzbuch schliessen",49,4910,"","Herbstsession 2013"
"2001",12915,9175,"Steuerausfälle im Rahmen der Unternehmenssteuerreform II",49,4910,"","Herbstsession 2013"
"2002",12916,9176,"Strategie betreffend EU-Regulierungsvorhaben Mifid II/Mifir, Emir und AIFMD",49,4910,"","Herbstsession 2013"
"2003",12920,9180,"Schutz von Kindern vor sexueller Ausbeutung und sexuellem Missbrauch. Genehmigung und Umsetzung",49,4910,"1. Strafgesetzbuch
Art. 187 Ziff. 1","Herbstsession 2013"
"2004",12921,9181,"Schutz von Kindern vor sexueller Ausbeutung und sexuellem Missbrauch. Genehmigung und Umsetzung",49,4910,"1.Strafgesetzbuch
Art. 196","Herbstsession 2013"
"2005",12922,9182,"Schutz von Kindern vor sexueller Ausbeutung und sexuellem Missbrauch. Genehmigung und Umsetzung",49,4910,"1.Strafgesetzbuch
Art. 197 Abs. 1","Herbstsession 2013"
"2006",12923,9183,"Schutz von Kindern vor sexueller Ausbeutung und sexuellem Missbrauch. Genehmigung und Umsetzung",49,4910,"1.Strafgesetzbuch
Art. 197 Abs. 4","Herbstsession 2013"
"2007",12924,9184,"Schutz von Kindern vor sexueller Ausbeutung und sexuellem Missbrauch. Genehmigung und Umsetzung",49,4910,"Gesamtabstimmung","Herbstsession 2013"
"2008",12927,9187,"Überstellung verurteilter Personen. Vertrag zwischen der Schweiz und Kosovo",49,4910,"Gesamtabstimmung","Herbstsession 2013"
"2009",12928,9188,"Im Ausland erbrachte private Sicherheitsdienstleistungen. Bundesgesetz",49,4910,"Rückweisungsantrag","Herbstsession 2013"
"2010",12929,9189,"Im Ausland erbrachte private Sicherheitsdienstleistungen. Bundesgesetz",49,4910,"Art. 3 Abs. 3","Herbstsession 2013"
"2011",12930,9190,"Im Ausland erbrachte private Sicherheitsdienstleistungen. Bundesgesetz",49,4910,"Art. 4 Bst. a Ziff. 2","Herbstsession 2013"
"2012",12931,9191,"Im Ausland erbrachte private Sicherheitsdienstleistungen. Bundesgesetz",49,4910,"Art. 4 Bst. a Ziff. 4","Herbstsession 2013"
"2013",12932,9192,"Im Ausland erbrachte private Sicherheitsdienstleistungen. Bundesgesetz",49,4910,"Art. 7 Titel und Abs. 1","Herbstsession 2013"
"2014",12933,9193,"Im Ausland erbrachte private Sicherheitsdienstleistungen. Bundesgesetz",49,4910,"Art. 8 Abs. 3","Herbstsession 2013"
"2015",12934,9194,"Im Ausland erbrachte private Sicherheitsdienstleistungen. Bundesgesetz",49,4910,"Art. 9 Bst. a, b und c","Herbstsession 2013"
"2016",12935,9195,"Im Ausland erbrachte private Sicherheitsdienstleistungen. Bundesgesetz",49,4910,"Rückweisung der Art. 10 bis 13","Herbstsession 2013"
"2017",12936,9196,"Im Ausland erbrachte private Sicherheitsdienstleistungen. Bundesgesetz",49,4910,"Art. 10 Abs. 1","Herbstsession 2013"
"2018",12937,9197,"Im Ausland erbrachte private Sicherheitsdienstleistungen. Bundesgesetz",49,4910,"Art. 19 Abs. 3","Herbstsession 2013"
"2019",12938,9198,"Im Ausland erbrachte private Sicherheitsdienstleistungen. Bundesgesetz",49,4910,"Art. 21 Abs. 1","Herbstsession 2013"
"2020",12939,9199,"Im Ausland erbrachte private Sicherheitsdienstleistungen. Bundesgesetz",49,4910,"Gesamtabstimmung","Herbstsession 2013"
"2021",12940,9200,"Anpassung des Registerharmonisierungsgesetzes",49,4910,"","Herbstsession 2013"
"2022",12941,9201,"Kein Eingriff in die gerichtliche Eigenständigkeit der Schweiz",49,4910,"","Herbstsession 2013"
"2023",12943,9203,"Bevölkerungs- und Zivilschutzgesetz. Änderung",49,4910,"Gesamtabstimmung","Herbstsession 2013"
"2024",12944,9204,"Beschaffung des Kampfflugzeuges Gripen (Rüstungsprogramm 2012 und Gripen-Fondsgesetz)",49,4910,"Eintreten","Herbstsession 2013"
"2025",12945,9205,"Beschaffung des Kampfflugzeuges Gripen (Rüstungsprogramm 2012 und Gripen-Fondsgesetz)",49,4910,"Rückweisungsantrag","Herbstsession 2013"
"2026",12946,9206,"Beschaffung des Kampfflugzeuges Gripen (Rüstungsprogramm 2012 und Gripen-Fondsgesetz)",49,4910,"Rückweisungsantrag","Herbstsession 2013"
"2027",12947,9207,"Beschaffung des Kampfflugzeuges Gripen (Rüstungsprogramm 2012 und Gripen-Fondsgesetz)",49,4910,"Art. 1 Abs. 2 und 3","Herbstsession 2013"
"2028",12948,9208,"Beschaffung des Kampfflugzeuges Gripen (Rüstungsprogramm 2012 und Gripen-Fondsgesetz)",49,4910,"Art. 1 - Abstimmung nach der Regel über die Ausgabenbremse","Herbstsession 2013"
"2029",12949,9209,"Beschaffung des Kampfflugzeuges Gripen (Rüstungsprogramm 2012 und Gripen-Fondsgesetz)",49,4910,"Gesamtabstimmung","Herbstsession 2013"
"2030",12951,9211,"Beschaffung des Kampfflugzeuges Gripen (Rüstungsprogramm 2012 und Gripen-Fondsgesetz)",49,4910,"Art. 2 Abs. 1","Herbstsession 2013"
"2031",12952,9212,"Beschaffung des Kampfflugzeuges Gripen (Rüstungsprogramm 2012 und Gripen-Fondsgesetz)",49,4910,"Art. 2 Abs. 2 Bst. b und Abs. 3","Herbstsession 2013"
"2032",12953,9213,"Beschaffung des Kampfflugzeuges Gripen (Rüstungsprogramm 2012 und Gripen-Fondsgesetz)",49,4910,"Gesamtabstimmung","Herbstsession 2013"
"2033",12955,9215,"Das Mehrwertsteuergesetz darf nicht toter Buchstabe bleiben. Eindämmung des unlauteren Wettbewerbs in den Grenzregionen",49,4910,"Ordnungsantrag Cassis (Behandlung des Vorstosses in der Herbstsession 2013)","Herbstsession 2013"
"2034",12956,9216,"Berufliche Vorsorge. Mindestzinssatz entpolitisieren",49,4910,"","Herbstsession 2013"
"2035",12957,9217,"Berufliche Vorsorge. Mindestumwandlungssatz entpolitisieren",49,4910,"","Herbstsession 2013"
"2036",12958,9218,"Rechtslücke in der Unfallversicherung schliessen",49,4910,"","Herbstsession 2013"
"2037",12959,9219,"Rücknahme von Medikamenten verbessern",49,4910,"","Herbstsession 2013"
"2038",12960,9220,"Ein Förderkonzept für die zeitgenössische Baukultur",49,4910,"","Herbstsession 2013"
"2039",12961,9221,"Rahmengesetz für Mütter- und Väterberatung",49,4910,"","Herbstsession 2013"
"2040",12962,9222,"Dealer hinter Gitter!",49,4910,"","Herbstsession 2013"
"2041",12963,9223,"Hausarztfreundliches Tarifsystem",49,4910,"","Herbstsession 2013"
"2042",12964,9224,"Anpassung der Frist für die Prämienmitteilung im KVG",49,4910,"","Herbstsession 2013"
"2043",12966,9226,"Entlastung für Eltern behinderter Kinder mit Spitex sicherstellen",49,4910,"","Herbstsession 2013"
"2044",12967,9227,"Suizidprävention. Handlungsspielraum wirkungsvoller nutzen",49,4910,"","Herbstsession 2013"
"2045",12969,9229,"Rechte der Zahntechnikerinnen und Zahntechniker bei Tarifverträgen",49,4910,"","Herbstsession 2013"
"2046",12970,9230,"Öffnung der Säule 3a für nichterwerbstätige Personen",49,4910,"","Herbstsession 2013"
"2047",12974,9234,"IV-Rente auch für teilinvalide Bauern",49,4910,"","Herbstsession 2013"
"2048",12975,9235,"Kriterien für die Repräsentativität bei der Unterzeichnung von Tarifverträgen im Gesundheitswesen",49,4910,"","Herbstsession 2013"
"2049",12976,9236,"Nationaler Reservefonds der obligatorischen Krankenversicherung",49,4910,"","Herbstsession 2013"
"2050",12977,9237,"Abschaffung der Kopfprämien bei der Krankenkassen-Grundversicherung",49,4910,"","Herbstsession 2013"
"2051",12978,9238,"Die AHV den Gegebenheiten der heutigen Gesellschaft anpassen",49,4910,"","Herbstsession 2013"
"2052",12979,9239,"Für ein Verbot der Telefonwerbung durch Krankenversicherer",49,4910,"","Herbstsession 2013"
"2053",12982,9242,"Kampf gegen die Spekulation mit Kulturland und mit Grundnahrungsmitteln",49,4910,"","Herbstsession 2013"
"2054",12985,9245,"Nanotechnologie. Gesetzliche Regulierungen und Deklaration",49,4910,"Punkt 1 und 2 (Punkt 3 ist zurückgezogen)","Herbstsession 2013"
"2055",12986,9246,"Erhöhung der Krankenkassenprämien ausschliesslich zur Kostendeckung",49,4910,"","Herbstsession 2013"
"2056",12987,9247,"Obligatorische Anhörung der Kantone bei einer Anpassung von Krankenkassenprämien",49,4910,"","Herbstsession 2013"
"2057",12988,9248,"Festsetzung der Krankenkassenprämien nur einmal pro Jahr",49,4910,"","Herbstsession 2013"
"2058",12989,9249,"Für die Gleichbehandlung der Versicherten bei Erwerbsausfall durch Krankheit",49,4910,"","Herbstsession 2013"
"2059",12991,9251,"Spitalinfektionen. Umkehr der Beweislast",49,4910,"","Herbstsession 2013"
"2060",12992,9252,"Adoption von Kleinkindern. Hart geprüfte Familien unterstützen",49,4910,"","Herbstsession 2013"
"2061",12993,9253,"Kostenlose Vorsorgeuntersuchungen für Erwachsene",49,4910,"","Herbstsession 2013"
"2062",12994,9254,"Verlängerung des Taggeldanspruchs bei Krankheitsrückfall während der Umschulung durch die IV",49,4910,"","Herbstsession 2013"
"2063",12995,9255,"Dritter Familienbericht zur Situation der Familien in der Schweiz",49,4910,"","Herbstsession 2013"
"2064",12996,9256,"Aufnahme der MRSA-Erkrankungen in die Meldeverordnung",49,4910,"","Herbstsession 2013"
"2065",12997,9257,"Verlängerung der gebundenen Selbstvorsorge (Säule 3a) bis zur endgültigen Aufgabe der Erwerbstätigkeit",49,4910,"","Herbstsession 2013"
"2066",12998,9258,"E-Health-Forschungsprogramm",49,4910,"","Herbstsession 2013"
"2067",12999,9259,"Gesetzeskonforme Umsetzung der Spitalfinanzierung",49,4910,"","Herbstsession 2013"
"2068",13000,9260,"Keine Kassenpflicht für Folgekosten nach nicht medizinisch indizierten kosmetischen Eingriffen",49,4910,"","Herbstsession 2013"
"2069",13001,9261,"Genehmigung der Prämien in der Krankenpflegeversicherung. Publikation einer allfälligen Befristung",49,4910,"","Herbstsession 2013"
"2070",13003,9263,"Soziale Sicherheit. Abkommen mit den USA",49,4910,"Gesamtabstimmung","Herbstsession 2013"
"2071",13004,9264,"Differenzierte Einzelleistungstarife im KVG",49,4910,"","Herbstsession 2013"
"2072",13005,9265,"Hausärztemangel",49,4910,"","Herbstsession 2013"
"2073",13006,9266,"Prämien der obligatorischen Krankenversicherung von säumigen Versicherten mit ausreichenden Finanzmitteln. Abzug an der Quelle",49,4910,"","Herbstsession 2013"
"2074",13008,9268,"Schwarzarbeit und Krankenversicherungsdeckung. Arbeitgeber in die Verantwortung nehmen",49,4910,"","Herbstsession 2013"
"2075",13009,9269,"Statistik der Gefängnisinsassen. Transparenz",49,4910,"","Herbstsession 2013"
"2076",13010,9270,"Verteilung der Vermögen im Rahmen der zweiten Säule",49,4910,"","Herbstsession 2013"
"2077",13011,9271,"AHV-Schuldenbremse rasch einführen",49,4910,"","Herbstsession 2013"
"2078",13013,9273,"Vaterschaftsurlaub",49,4910,"","Herbstsession 2013"
"2079",13016,9276,"Berufliche Vorsorge. Sichere Renten statt unsichere Kapitalauszahlungen",49,4910,"","Herbstsession 2013"
"2080",13018,9278,"Auswirkungen von Radioaktivität im Vergleich zu anderen Risiken des täglichen Lebens",49,4910,"","Herbstsession 2013"
"2081",13019,9279,"Wiederzulassung von tierischen Schlachtnebenprodukten für die Fütterung von Nutztieren",49,4910,"","Herbstsession 2013"
"2082",13020,9280,"Organspende. Wechsel zur Widerspruchslösung",49,4910,"","Herbstsession 2013"
"2083",13021,9281,"Asylwesen. Gesundheitsversorgung ausserhalb des KVG sicherstellen",49,4910,"","Herbstsession 2013"
"2084",13022,9282,"Nothilfebezüger nicht mehr bei einer Krankenkasse versichern",49,4910,"","Herbstsession 2013"
"2085",13024,9284,"Massnahmen gegen die abnehmende Zahl von zugelassenen pflanzlichen und komplementärmedizinischen Heilmitteln",49,4910,"","Herbstsession 2013"
"2086",13025,9285,"Stärkung der AHV. Günstigere Bedingungen für Unternehmen mit Sitz in der Schweiz",49,4910,"","Herbstsession 2013"
"2087",13026,9286,"Unerwünschte Ereignisse in Schweizer Spitälern und Patientensicherheit",49,4910,"","Herbstsession 2013"
"2088",13027,9287,"Arzneimittelvielfalt in der Komplementärmedizin erhalten",49,4910,"","Herbstsession 2013"
"2089",13028,9288,"Tagesschulen. Förderung von national einheitlichen Strukturen und Qualitätsmerkmalen",49,4910,"","Herbstsession 2013"
"2090",13029,9289,"Impulsprogramm für die Ausbildung von Ärztinnen und Ärzten",49,4910,"","Herbstsession 2013"
"2091",13030,9290,"Keine Verbilligung der Krankenkassenprämien für Sans-Papiers",49,4910,"","Herbstsession 2013"
"2092",13032,9292,"Mehr Schutz der Geschädigten beim Betrugstatbestand",49,4910,"","Herbstsession 2013"
"2093",13033,9293,"Nationale Datenbank für Daten der medizinischen Bildgebung",49,4910,"","Herbstsession 2013"
"2094",13034,9294,"Bundesgesetz über die Unabhängigkeit der politischen Behörden",49,4910,"","Herbstsession 2013"
"2095",13036,9296,"Autobahnzubringer Emmental und Oberaargau. Aufnahme ins Nationalstrassennetz",49,4910,"","Herbstsession 2013"
"2096",13037,9297,"Bau einer Seeüberquerung bei Genf",49,4910,"","Herbstsession 2013"
"2097",13038,9298,"Volksinitiative ""Schluss mit uferlosem Bau von Zweitwohnungen!"". Keine Benachteiligung der Bergregionen",49,4910,"","Herbstsession 2013"
"2098",13040,9300,"Kernenergiegesetz. Änderung",49,4910,"","Herbstsession 2013"
"2099",13042,9302,"Anpassung des Hehlereitatbestandes im Strafgesetzbuch",49,4910,"","Herbstsession 2013"
"2100",13043,9303,"Öffentliche Ausschreibungen. Unternehmen, die in der Schweiz wohnhafte Arbeitskräfte beschäftigen, sind zu bevorzugen",49,4910,"","Herbstsession 2013"
"2101",13044,9304,"Aufsicht über die Geld- und Währungspolitik der Schweizerischen Nationalbank",49,4910,"","Herbstsession 2013"
"2102",13046,9306,"Erarbeitung eines Finanzleitbildes",49,4910,"","Herbstsession 2013"
"2103",13047,9307,"Besteuerung von land- und forstwirtschaftlichen Grundstücken",49,4910,"","Herbstsession 2013"
"2104",13048,9308,"Einheitliche Quellenbesteuerung von Grenzgängerinnen und Grenzgängern in der Schweiz",49,4910,"","Herbstsession 2013"
"2105",13049,9309,"Finanzierung von Kampfflugzeugen mittels Militärpflichtersatzabgabe für Ausländer in der Schweiz",49,4910,"","Herbstsession 2013"
"2106",13050,9310,"Berichterstattung über die europäische Finanztransaktionssteuer",49,4910,"","Herbstsession 2013"
"2107",13051,9311,"Änderung des Bundesgesetzes über die direkte Bundessteuer. Abzug tatsächlich bezahlter Krankenversicherungsprämien",49,4910,"","Herbstsession 2013"
"2108",13052,9312,"Ergänzung von Artikel 5 des Nationalbankgesetzes. Goldreserven in der Schweiz",49,4910,"","Herbstsession 2013"
"2109",13053,9313,"Gleichstellung der öffentlichen und privaten Spitex betreffend Mehrwertsteuer",49,4910,"","Herbstsession 2013"
"2110",13054,9314,"Korrektur der Aufkommenselastizität und Glättungsparameter bei der Schuldenbremse",49,4910,"","Herbstsession 2013"
"2111",13058,9318,"Agrotreibstoffe. Indirekte Auswirkungen berücksichtigen",49,4910,"Eintreten","Herbstsession 2013"
